"projectID";"topic";"title"
"101114675";"HORIZON-SESAR-2022-DES-IR-01-WA6-4";"Industrial Research & Validation for Master Plan Phase C Civil-military Interoperability & Coordination"
"101114686";"HORIZON-SESAR-2022-DES-ER-01-WA2-3";"ATM application-oriented Research for Capacity-on-demand and Dynamic Airspace"
"101096399";"HORIZON-CL5-2022-D3-01-12";"Replicable solutions for a cross sector compliant energy ecosystem"
"101104268";"HORIZON-MISS-2022-CIT-01-01";"Designing inclusive, safe, affordable and sustainable urban mobility"
"101112737";"HORIZON-MISS-2022-CLIMA-01-06";"Testing and demonstrating transformative solutions on climate resilience, mainstreaming nature based solutions in the systemic transformation"
"101146861";"HORIZON-CL5-2023-D3-02-07";"Development of next generation advanced biofuel technologies"
"101136136";"HORIZON-CL5-2023-D3-01-14";"Demonstration of innovative, large-scale, seasonal heat and/or cooling storage technologies for decarbonisation and security of supply"
"101075654";"HORIZON-CL5-2021-D3-02-06";"Increasing energy system flexibility based on sector-integration services to consumers (that benefits system management by DSOs and TSOs)"
"101114787";"HORIZON-SESAR-2022-DES-ER-01-WA2-8";"ATM application-oriented Research for Artificial Intelligence (AI) for aviation"
"101138379";"HORIZON-CL5-2023-D5-01-07";"Hydrogen-powered aviation"
"101103552";"HORIZON-CL5-2022-D4-01-04";"Development and pilot demonstration of heat upgrade technologies with supply temperature in the range 150-250°C"
"101140588";"HORIZON-JU-CLEAN-AVIATION-2023-02-SMR-02";"Ultra Performance Wing Technologies and Integration for Short and Short-medium Range Aircraft"
"101084409";"HORIZON-CL5-2021-D3-03-12";"Innovation on floating wind energy deployment optimized for deep waters and different sea basins (Mediterranean Sea, Black Sea, Baltic Sea, North-east Atlantic Ocean)"
"101122256";"HORIZON-CL5-2022-D3-03-04";"Integrated wind farm control"
"101113001";"HORIZON-MISS-2022-OCEAN-01-08";"Student and school activities for the promotion of education on ‘blue’ sustainability and the protection of marine and freshwater ecosystems"
"101112475";"HORIZON-CL5-2022-REDII-IBA";"Support to European Standardisation Organisations for biomethane injection in the grid in support of the implementation of the RED II as well as gas quality regulatory work"
"101056740";"HORIZON-CL5-2021-D5-01-01";"Nextgen vehicles: Innovative zero emission BEV architectures for regional medium freight haulage (2ZERO)"
"101096487";"HORIZON-CL5-2022-D5-01-13";"Digital aviation technologies for new aviation business models, services, emerging global threats and industrial competitiveness"
"101104141";"HORIZON-CL5-2022-D4-01-03";"Smarter buildings for better energy performance"
"101101433";"HORIZON-JTI-CLEANH2-2022-03-02";"Innovative and optimised MEA components towards next generation of improved PEMFC stacks for heavy duty vehicles"
"101101452";"HORIZON-JTI-CLEANH2-2022-01-03";"Development of low temperature water electrolysers for highly pressurised hydrogen production"
"101136090";"HORIZON-CL5-2023-SETPLAN-IBA";"Support for the SET Plan Conference in 2023 (Presidency event)"
"101075709";"HORIZON-CL5-2021-D3-02-10";"Demonstration of advanced Power Electronics for application in the energy sector"
"101147257";"HORIZON-CL5-2023-D3-02-02";"Novel thermal energy storage for CSP"
"101096055";"HORIZON-CL5-2022-D5-01-12";"Towards a silent and ultra-low local air pollution aircraft"
"101095856";"HORIZON-CL5-2022-D5-01-08";"Modular multi-powertrain zero-emission systems for HDV (BEV and FCEV) for efficient and economic operation (2ZERO)"
"101111893";"HORIZON-JTI-CLEANH2-2022-02-01";"Compatibility of Distribution non-steel metallic gas grid materials with hydrogen"
"101096275";"HORIZON-CL5-2022-D5-01-12";"Towards a silent and ultra-low local air pollution aircraft"
"101096405";"HORIZON-MISS-2021-CIT-02-01";"Urban planning and design for just, sustainable, resilient and climate-neutral cities by 2030"
"101077477";"HORIZON-CL5-2021-OFFSHORE-IBA";"Improved offshore energy development in areas reserved for defence activities"
"101114684";"HORIZON-SESAR-2022-DES-ER-01-WA1-1";"Fundamental Science and Outreach for Connected and Automated ATM"
"101102007";"HORIZON-JU-CLEAN-AVIATION-2022-01-TRA-01";"Aircraft architectures & technology integration for aircraft concepts ranging from regional to short-medium range applications"
"101147440";"HORIZON-CL5-2023-D3-02-04";"Innovative components and configurations for heat pumps"
"101069898";"HORIZON-CL5-2021-D6-01-06";"Framework for better coordination of large-scale demonstration pilots in Europe and EU-wide knowledge base (CCAM Partnership)"
"101056844";"HORIZON-CL5-2021-D1-01-08";"Restoration of natural wetlands, peatlands and floodplains as a strategy for fast mitigation benefits; pathways, trade-offs and co-benefits"
"101075332";"HORIZON-CL5-2021-D6-01-13";"Safe automation and human factors in aviation – intelligent integration and assistance"
"101137799";"HORIZON-JTI-CLEANH2-2023-04-01";"Development and validation of high power and impurity tolerant fuel cell systems ready to run on industrial quality dry hydrogen"
"101056723";"HORIZON-CL5-2021-D5-01-08";"Enabling the full integration of very high power fuel cells in ship design using co-generation and combined cycle solutions for increased efficiency with multiple fuels (ZEWT Partnership)"
"101138080";"HORIZON-CL5-2023-D5-01-09";"Competitiveness and digital transformation in aviation – advancing further capabilities, digital approach to design"
"101111927";"HORIZON-JTI-CLEANH2-2022-06-01";"Hydrogen Valleys (large-scale)"
"101138856";"HORIZON-CL5-2023-D5-01-02";"Innovative battery management systems for next generation vehicles (2ZERO & Batt4EU Partnership)"
"101136085";"HORIZON-CL5-2023-D3-01-08";"Demonstration of sustainable tidal energy farms"
"101114815";"HORIZON-SESAR-2022-DES-ER-01-WA2-6";"ATM application-oriented Research for Multimodality and Passenger Experience"
"101101446";"HORIZON-JTI-CLEANH2-2022-03-03";"Large scale demonstration of European H2 Heavy Duty Vehicle along the TEN-T corridors"
"101137975";"HORIZON-CL5-2023-D5-01-02";"Innovative battery management systems for next generation vehicles (2ZERO & Batt4EU Partnership)"
"101069510";"HORIZON-CL5-2021-D3-01-01";"Establish the grounds for a common European energy data space"
"101056940";"HORIZON-CL5-2021-D5-01-07";"Enabling the safe and efficient on-board storage and integration within ships of large quantities of ammonia and hydrogen fuels (ZEWT Partnership)"
"101139678";"HORIZON-MISS-2023-CIT-01-01";"Co-designed smart systems and services for user-centred shared zero-emission mobility of people and freight in urban areas (2Zero, CCAM and Cities’ Mission)"
"101096083";"HORIZON-CL5-2022-D5-01-09";"Nextgen EV components: High efficiency and low cost electric motors for circularity and low use of rare resources (2ZERO)"
"101112824";"HORIZON-MISS-2022-OCEAN-01-03";"Mediterranean sea basin lighthouse - Actions to prevent, minimise and remediate chemical pollution"
"101104154";"HORIZON-CL5-2022-D4-01-01";"Demand response in energy-efficient residential buildings"
"101114611";"HORIZON-SESAR-2022-DES-IR-01-WA2-1";"Industrial Research & Validation for Aviation Green Deal"
"101075620";"HORIZON-CL5-2021-D3-02-15";"Support to the activities of the ETIPs and technology areas of the SET Plan"
"101101418";"HORIZON-JTI-CLEANH2-2022-04-03";"Reversible SOC system development, operation and energy system (grid) integration"
"101102019";"HORIZON-JU-CLEAN-AVIATION-2022-01-HPA-01";"Direct Combustion of Hydrogen in Aero-engines"
"101114808";"HORIZON-SESAR-2022-DES-IR-01-WA3-1";"Industrial Research & Validation for Connected and Automated ATM"
"101138202";"HORIZON-CL5-2023-D5-01-01";"User-centric design and operation of EV for optimized energy efficiency (2ZERO Partnership)"
"101096789";"HORIZON-CL5-2022-D3-01-14";"Thermal energy storage solutions"
"101147468";"HORIZON-CL5-2023-D6-01-07";"Operational automation to support multimodal freight transport"
"101096787";"HORIZON-CL5-2022-D3-01-11";"Demonstration of innovative forms of storage and their successful operation and integration into innovative energy systems and grid architectures"
"101069796";"HORIZON-CL5-2021-D6-01-07";"More efficient and effective multimodal freight transport nodes to increase flexibility, service visibility and reduce the average cost of freight transport"
"101111984";"HORIZON-JTI-CLEANH2-2022-06-02";"Hydrogen Valleys (small-scale)"
"101079888";"HORIZON-CL5-2021-D4-02-01";"Demonstrating integrated technology solutions for buildings with performance guarantees (Built4People)"
"101147445";"HORIZON-CL5-2023-D6-01-12";"New ways of reducing serious injuries and the long-term consequences of road crashes"
"101083748";"HORIZON-CL5-2021-D3-03-02";"Next generation of renewable energy technologies"
"101121856";"HORIZON-ER-JU-2022-ExplR-06";"European value chains for rail supply"
"101114858";"HORIZON-SESAR-2022-DES-ER-01-WA1-3";"Fundamental Science and Outreach for U-space and Urban Air Mobility"
"101103924";"HORIZON-MISS-2022-CIT-01-01";"Designing inclusive, safe, affordable and sustainable urban mobility"
"101077587";"HORIZON-CL5-2022-D6-01-01";"European demonstrators for integrated shared automated mobility solutions for people and goods (CCAM Partnership)"
"101137773";"HORIZON-CL5-2023-D2-01-07";"Support for the deployment of R&I results for climate mitigation. Synergies with the ETS Innovation Fund"
"101147532";"HORIZON-CL5-2023-D3-02-15";"Critical technologies to improve the lifetime, efficient decommissioning and increase the circularity of offshore and onshore wind energy systems"
"101084216";"HORIZON-CL5-2021-D3-03-04";"Physics and aerodynamics of atmospheric flow of wind for power production"
"101084182";"HORIZON-CL5-2021-D3-03-06";"Novel approaches to concentrated solar power (CSP)"
"101069717";"HORIZON-CL5-2021-D6-01-03";"Physical and Digital Infrastructure (PDI), connectivity and cooperation enabling and supporting CCAM (CCAM Partnership)"
"101114613";"HORIZON-SESAR-2022-DES-IR-01-WA2-1";"Industrial Research & Validation for Aviation Green Deal"
"101103812";"HORIZON-CL5-2022-D6-02-02";"Urban logistics and planning: anticipating urban freight generation and demand including digitalisation of urban freight"
"101069852";"HORIZON-CL5-2021-D6-01-05";"Analysis of socio-economic and environmental impacts and assessment of societal, citizen and user aspects for needs based CCAM solutions (CCAM Partnership)"
"101083899";"HORIZON-CL5-2021-D3-03-06";"Novel approaches to concentrated solar power (CSP)"
"101114697";"HORIZON-SESAR-2022-DES-IR-01-WA3-2";"Industrial Research & Validation for Air-Ground Integration and Autonomy"
"101138466";"HORIZON-CL5-2023-D5-01-11";"Developing the next generation of power conversion technologies for sustainable alternative carbon neutral fuels in waterborne applications (ZEWT Partnership)"
"101094014";"HORIZON-MISS-2021-OCEAN-02-01";"European Blue Parks"
"101139060";"HORIZON-MISS-2023-CIT-01-02";"Positive clean energy district (PED) digital twins – from modelling to creating climate neutral Cities"
"101096831";"HORIZON-CL5-2022-D5-01-02";"Innovative energy storage systems on-board vessels (ZEWT Partnership)"
"101069287";"HORIZON-CL5-2021-D3-01-01";"Establish the grounds for a common European energy data space"
"101137743";"HORIZON-JTI-CLEANH2-2023-02-05";"Demonstration of LH2 HRS for Heavy Duty applications"
"101138530";"HORIZON-CL5-2023-D5-01-12";"Demonstrations to accelerate the switch to safe use of new sustainable climate neutral fuels in waterborne transport (ZEWT Partnership)"
"101075416";"HORIZON-CL5-2021-D3-02-13";"Cost reduction of CO2 capture (new or improved technologies)"
"101113045";"HORIZON-MISS-2022-OCEAN-01-03";"Mediterranean sea basin lighthouse - Actions to prevent, minimise and remediate chemical pollution"
"101056957";"HORIZON-MISS-2021-OCEAN-01-01";"Preparation for deployment of lighthouse demonstrators and solution scale ups and cross-cutting citizen and stakeholder involvement"
"101069492";"HORIZON-CL5-2021-D2-01-08";"Emerging technologies for a climate neutral Europe"
"101136131";"HORIZON-CL5-2023-D3-01-11";"Demonstration of DC powered data centres, buildings, industries and ports"
"101123100";"HORIZON-CL5-2022-D4-02-06";"Support to the activities of technology areas of the SET Plan: Action dedicated to energy efficiency in industry"
"101096354";"HORIZON-CL5-2022-D3-01-08";"Supporting the action of consumers in the energy market and guide them to act as prosumers, communities and other active forms of active participation in the energy activities"
"101101978";"HORIZON-JU-CLEAN-AVIATION-2022-01-SMR-03";"Advanced Low Weight Integrated Fuselage and Empennage for Short Range and Short-Medium Range Aircraft"
"101103716";"HORIZON-CL5-2022-D2-01-11";"CIVITAS 2030 – Coordination and support for EU funded urban mobility innovation"
"101136186";"HORIZON-CL5-2023-D3-01-09";"Waste heat reutilisation from data centres"
"101138373";"HORIZON-CL5-2023-D4-01-05";"Innovative solutions for cost-effective decarbonisation of buildings through energy efficiency and electrification"
"101103681";"HORIZON-CL5-2022-D2-01-05";"Next generation technologies for High-performance and safe-by-design battery systems for transport and mobile applications (Batteries Partnership)"
"101136119";"HORIZON-CL5-2023-D3-01-10";"Supporting the development of a digital twin to improve management, operations and resilience of the EU Electricity System in support to REPowerEU"
"101093845";"HORIZON-MISS-2021-OCEAN-04-02";"Baltic and North Sea basin lighthouse – coordination activities"
"101112877";"HORIZON-MISS-2022-OCEAN-01-04";"Prevent and eliminate litter, plastics and microplastics: Innovative solutions for waste-free European rivers"
"101147078";"HORIZON-CL5-2023-D3-02-04";"Innovative components and configurations for heat pumps"
"101084046";"HORIZON-CL5-2021-D3-03-13";"Demonstration pilot lines for alternative and innovative PV technologies (Novel c-Si tandem, thin film tandem, bifacial, CPV, etc.)"
"101075592";"HORIZON-CL5-2021-D3-02-08";"Electricity system reliability and resilience by design: High-Voltage, Direct Current (HVDC)-based systems and solutions"
"101096028";"HORIZON-CL5-2022-D5-01-08";"Modular multi-powertrain zero-emission systems for HDV (BEV and FCEV) for efficient and economic operation (2ZERO)"
"101081362";"HORIZON-CL5-2022-D1-01-01-two-stage";"Carbon Dioxide Removal (CDR) approaches"
"101114694";"HORIZON-SESAR-2022-DES-IR-01-WA4-1";"Fast Track Innovation and Uptake U-space and Urban Air Mobility"
"101114733";"HORIZON-SESAR-2022-DES-IR-01-WA5-4";"Fast Track Innovation and Uptake Artificial Intelligence for Aviation"
"101137798";"HORIZON-JTI-CLEANH2-2023-02-01";"Large-scale demonstration of underground hydrogen storage"
"101056814";"HORIZON-MISS-2021-COOR-01-01";"Coordination of complementary actions for missions"
"101112738";"HORIZON-MISS-2022-CLIMA-01-05";"Boost the sponge function of landscape as a way to improve climate-resilience to water management challenges"
"101122208";"HORIZON-CL5-2022-D3-03-09";"Recycling end of life PV modules"
"101138411";"HORIZON-CL5-2023-D5-01-12";"Demonstrations to accelerate the switch to safe use of new sustainable climate neutral fuels in waterborne transport (ZEWT Partnership)"
"101075725";"HORIZON-CL5-2021-D3-02-04";"Novel tandem, high efficiency Photovoltaic technologies targeting low cost production with earth abundant materials"
"101096557";"HORIZON-CL5-2022-D5-01-09";"Nextgen EV components: High efficiency and low cost electric motors for circularity and low use of rare resources (2ZERO)"
"101101498";"HORIZON-JTI-CLEANH2-2022-01-06";"Efficiency boost of solar thermochemical water splitting"
"101103921";"HORIZON-CL5-2022-D4-01-05";"Development of high temperature thermal storage for industrial applications"
"101069600";"HORIZON-CL5-2021-D6-01-10";"Testing safe lightweight vehicles and improved safe human-technology interaction in the future traffic system"
"101075660";"HORIZON-CL5-2021-D3-02-05";"Energy Sector Integration: Integrating and combining energy systems to a cost-optimised and flexible energy system of systems"
"101138449";"HORIZON-CL5-2023-D5-01-18";"Advanced transport emissions monitoring networks"
"101138623";"HORIZON-CL5-2023-D4-01-04";"Thermal management and energy optimisation of high energy demand IT systems equipment in tertiary buildings"
"101114729";"HORIZON-SESAR-2022-DES-IR-01-WA3-1";"Industrial Research & Validation for Connected and Automated ATM"
"101069770";"HORIZON-CL5-2021-D2-01-08";"Emerging technologies for a climate neutral Europe"
"101114847";"HORIZON-SESAR-2022-DES-ER-01-WA1-7";"Fundamental Science and Outreach for Artificial Intelligence (AI) for Aviation"
"101083409";"HORIZON-CL5-2021-D3-03-08";"Cost-effective micro-CHP and hybrid heating systems"
"101095395";"HORIZON-CL5-2022-D5-01-14";"European Aviation Research Policy in support to EU policies and initiatives"
"101114855";"HORIZON-SESAR-2022-DES-IR-01-WA4-1";"Fast Track Innovation and Uptake U-space and Urban Air Mobility"
"101103708";"HORIZON-CL5-2022-D2-01-07";"Digitalisation of battery testing, from cell to system level, including lifetime assessment (Batteries Partnership)"
"101112098";"HORIZON-JTI-CLEANH2-2022-06-02";"Hydrogen Valleys (small-scale)"
"101114706";"HORIZON-SESAR-2022-DES-IR-01-WA5-2";"Fast Track Innovation and Uptake Virtualisation and Cybersecure Data-Sharing"
"101122283";"HORIZON-CL5-2022-D3-03-05";"Novel Thin Film (TF) technologies targeting high efficiencies"
"101057934";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"190173644";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190188862";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101144395";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190136402";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190144382";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190102180";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190143610";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190103560";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101047081";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101113048";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190188544";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099092";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101070817";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05";"Engineered Living Materials"
"101145278";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"101046448";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190134524";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101144497";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101115476";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare"
"101098965";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190198268";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101070922";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"190118979";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190192897";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190176251";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190159775";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190110577";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"101099423";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190157602";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190186381";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101159229";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-03";"EIC Transition Challenge: Chip-scale optical frequency combs"
"101115421";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage"
"190126069";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101113079";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101115190";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing"
"190131605";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190102751";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101129904";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101115545";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare"
"101071188";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"190158883";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101046815";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101099093";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"190132248";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101145131";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"101071015";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"190132320";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190178589";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190160802";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190111938";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190143920";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101046927";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"190106476";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101115525";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare"
"101144426";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-04";"EIC Accelerator Challenge: New European Bauhaus and Architecture, Engineering and Construction digitalisation for decarbonisation"
"190159801";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101099366";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101071175";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05";"Engineered Living Materials"
"190112192";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101130710";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190178595";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190110216";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190185733";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190199127";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101070741";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04";"Novel routes to green hydrogen production"
"190185094";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190154656";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190163952";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101099145";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101145380";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190163360";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190104418";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190145679";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101057902";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-01";"Medical Technology and Devices: from Lab to Patient"
"101115403";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation"
"101137084";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"190151437";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190199874";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"190160822";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190140394";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190130497";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"190153745";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101070802";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01";"Awareness Inside"
"190127290";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
"190122961";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101145893";"HORIZON-EIC-2023-SPAIN-IBA-01-01";"Spanish presidency innovators summit"
"190132742";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190188065";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy"
"190145145";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101070976";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04";"Novel routes to green hydrogen production"
"190159907";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190129251";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"190162248";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101129705";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190104468";"HORIZON-EIC-2021-ACCELERATOROPEN-01";"EIC Accelerator Open 2021"
"101113073";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"190136578";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190103391";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"190190711";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101144824";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101130650";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"190146412";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190150530";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101070740";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101071105";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101046651";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101145440";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-05";"EIC Accelerator Challenge: Emerging semiconductor or quantum technology components"
"190182727";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"190174417";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01";"Strategic Digital and Health Technologies"
